12142	IPR043938	Domain	Ligase-CoA domain
12143	IPR043939	Domain	Domain of unknown function DUF5780
12144	IPR043955	Domain	Domain of unknown function DUF5746
12145	IPR043957	Domain	Vanin, C-terminal
12146	IPR043963	Domain	Domain of unknown function DUF5751
12147	IPR043964	Domain	TraG, P-loop domain
12148	IPR043965	Domain	Nuclear cap-binding complex subunit CBP66, C-terminal domain
12149	IPR043968	Domain	SGNH domain
12150	IPR043969	Domain	MAP3K, PH domain
12151	IPR043970	Domain	FUZ/MON1/HPS1, third Longin domain
12152	IPR043971	Domain	FUZ/MON1/HPS1, second Longin domain
12153	IPR043972	Domain	FUZ/MON1/HPS1, first Longin domain
12154	IPR043973	Domain	CCN, TSP1 domain
12155	IPR043976	Domain	Golgin subfamily A, conserved domain
12156	IPR043979	Domain	Domain of unknown function DUF5741
12157	IPR043984	Domain	Domain of unknown function DUF5742
12158	IPR043987	Domain	CCZ1/INTU/HSP4, first Longin domain
12159	IPR043988	Domain	CCZ1/INTU, second Longin domain
12160	IPR043989	Domain	CCZ1/INTU/HPS4, third Longin domain
12161	IPR043990	Domain	Autochaperone domain type 1
12162	IPR043992	Domain	Transglycosylase SLT domain 3
12163	IPR043994	Domain	Bacterial toxin, RNase RnlA/LsoA, DBD domain
12164	IPR043998	Domain	Putative phage metallopeptidase
12165	IPR044004	Domain	Spondin-like TSP1 domain
12166	IPR044005	Domain	Double zinc ribbon domain
12167	IPR044015	Domain	Fructose-1-6-bisphosphatase class 1, C-terminal
12168	IPR044016	Domain	Bacterial Ig-like domain 13
12169	IPR044019	Domain	Cyanophycin synthase-like, N-terminal
12170	IPR044023	Domain	Ig-like domain CHU_C associated
12171	IPR044024	Domain	Atypical Rib domain
12172	IPR044031	Domain	TssC1, N-terminal
12173	IPR044032	Domain	TssC1, C-terminal
12174	IPR044034	Domain	Nascent polypeptide-associated complex subunit alpha-like, UBA domain
12175	IPR044035	Domain	Domain of unknown function DUF5698
12176	IPR044037	Domain	FANCL, UBC-like domain 3
12177	IPR044038	Domain	dATP/dGTP diphosphohydrolase, N-terminal
12178	IPR044039	Domain	Domain of unknown function DUF5745
12179	IPR044040	Domain	Domain of unknown function DUF5744
12180	IPR044041	Domain	Domain of unknown function DUF5743
12181	IPR044043	Domain	Vanillate O-demethylase oxygenase-like, C-terminal catalytic domain
12182	IPR044044	Domain	Domain of unknown function DUF5679
12183	IPR044046	Domain	E3 ubiquitin-protein ligase UBR-like, C-terminal
12184	IPR044048	Domain	Bacterial Ig-like domain 12
12185	IPR044049	Domain	EccD-like transmembrane domain
12186	IPR044051	Domain	Prophage endopeptidase tail, N-terminal
12187	IPR044055	Domain	Long Rib domain
12188	IPR044056	Domain	Internalin I, Ig-like domain
12189	IPR044057	Domain	SnTox1, chitin binding-like domain
12190	IPR044059	Domain	Cns1/TTC4, wheel domain
12191	IPR044060	Domain	Bacterial repeat domain
12192	IPR044061	Domain	Oxytoxin-type inhibitor cystine knot (ICK) domain
12193	IPR044062	Domain	LCN-type cysteine-stabilized alpha/beta (CS-alpha/beta) domain
12194	IPR044063	Domain	Gid-type RING finger domain
12195	IPR044064	Domain	Zinc finger ZBR-type domain
12196	IPR044065	Domain	Archaeal CBS protein, (ACP)-type metal binding domain
12197	IPR044066	Domain	TRIAD supradomain
12198	IPR044067	Domain	Picornavirales 3C/3C-like protease domain
12199	IPR044068	Domain	Core-binding (CB) domain
12200	IPR044069	Domain	Zinc finger C4H2-type
12201	IPR044070	Domain	Rubella virus (RUBV) nonstructural (NS) protease domain
12202	IPR044072	Domain	Kelch-like protein 2 , BTB/POZ domain
12203	IPR044074	Domain	Formyltetrahydrofolate deformylase, ACT domain
12204	IPR044075	Domain	PRKCBP1, PHD finger
12205	IPR044077	Domain	Amylosucrase, catalytic domain
12206	IPR044078	Domain	Mot1, ATP-binding domain
12207	IPR044079	Domain	TBCE, ubiquitin-like (Ubl) domain
12208	IPR044080	Domain	MDM2, modified RING finger, HC subclass
12209	IPR044081	Domain	Domain of unknown function DUF5776
12210	IPR044082	Domain	SpaK/NisK-like, Histidine kinase-like ATPase domain
12211	IPR044083	Domain	(R)-stereoselective amidase RamA-like
12212	IPR044084	Domain	AvModA-like, substrate binding domain
12213	IPR044085	Domain	D-galactose-binding periplasmic protein MglB-like, PBP domain
12214	IPR044086	Domain	Aldehyde dehydrogenase LUC3-like
12215	IPR044090	Domain	Nei2, N-terminal
12216	IPR044091	Domain	Nei, N-terminal
12217	IPR044092	Domain	Serine/threonine-protein PRP4, catalytic domain
12218	IPR044093	Domain	Cyclin-dependent kinase 10, catalytic domain
12219	IPR044094	Domain	AtsA-like, MBL-fold
12220	IPR044095	Domain	ADCK2-like dom
12221	IPR044096	Domain	Isoamylase 2, catalytic domain
12222	IPR044097	Domain	Alkyl/aryl-sulfatase Bds1/ SdsA1 , MBL-fold
12223	IPR044098	Domain	STAMBP/STALP-like, MPN domain
12224	IPR044099	Domain	mRNA decapping enzyme 2 , NUDIX hydrolase domain
12225	IPR044100	Domain	Homer, EVH1 domain
12226	IPR044101	Domain	Retinoid-related orphan receptors, DNA-binding domain
12227	IPR044102	Domain	SHEP1/BCAR3/NSP1, SH2 domain
12228	IPR044103	Domain	LAS seventeen-binding protein 5 , GAT domain
12229	IPR044104	Domain	Alfin1-like, PHD finger
12230	IPR044106	Domain	Snx41 /Atg20, PX domain
12231	IPR044107	Domain	ATM, catalytic domain
12232	IPR044108	Domain	DNA (cytosine-5)-methyltransferase 3A, ADD domain
12233	IPR044110	Domain	RNF146, RING finger, HC subclass
12234	IPR044111	Domain	GGA3, GAT domain
12235	IPR044112	Domain	Sulfoquinovosidase YihQ-like, TIM barrel domain
12236	IPR044113	Domain	DDX41, DEAD-box helicase domain
12237	IPR044114	Domain	Bile acid receptor, ligand binding domain
12238	IPR044115	Domain	LIMD2, LIM domain
12239	IPR044116	Domain	TRIM14, PRY/SPRY domain
12240	IPR044117	Domain	Lig-like, OB-fold domain
12241	IPR044119	Domain	LigC-like, adenylation domain
12242	IPR044120	Domain	Nek8, catalytic domain
12243	IPR044121	Domain	Snu114, GTP-binding domain
12244	IPR044122	Domain	UPF0261 domain
12245	IPR044123	Domain	Translation initiation factor eIF-2B subunit epsilon, W2 domain
12246	IPR044124	Domain	PIK3R1, inter-SH2 domain
12247	IPR044125	Domain	DNA Ligase 4, adenylation domain
12248	IPR044126	Domain	IF2a, S1-like domain
12249	IPR044127	Domain	Initiation factor eIF2 gamma, domain 2
12250	IPR044128	Domain	Initiation factor eIF2 gamma, GTP-binding domain
12251	IPR044129	Domain	Rho guanine nucleotide exchange factor 3, PH domain
12252	IPR044130	Domain	Iron transport multicopper oxidase Fet3-like, the second Cupredoxin domain
12253	IPR044131	Domain	Dual specificity tyrosine-phosphorylation-regulated kinase 1A/1B, catalytic domain
12254	IPR044132	Domain	Glutamine-binding periplasmic protein GlnH, type 2 periplasmic binding protein fold
12255	IPR044133	Domain	KMT2A, PHD domain 3
12256	IPR044134	Domain	Synaptotagmin-like protein 4 , FYVE-related domain
12257	IPR044135	Domain	Methionyl-tRNA formyltransferase, C-terminal domain
12258	IPR044136	Domain	Lysine-tRNA ligase, class II, N-terminal
12259	IPR044137	Domain	Aconitase A, swivel domain
12260	IPR044138	Domain	Sulfate adenylyltransferase subunit CysN, Domain II
12261	IPR044139	Domain	Sulfate adenylyltransferase subunit CysN, Domain III
12262	IPR044140	Domain	Proline--tRNA ligase, anticodon binding domain
12263	IPR044141	Domain	AhpF, N-terminal domain, C-terminal TRX-fold subdomain
12264	IPR044142	Domain	AhpF, N-terminal domain, N-terminal TRX-fold subdomain
12265	IPR044143	Domain	Glycogen branching enzyme GlgB, N-terminal Early set domain
12266	IPR044144	Domain	UxaA/GarD, SAF domain
12267	IPR044145	Domain	Translation initiation factor IF-2, domain II
12268	IPR044146	Domain	Tex, S1 domain
12269	IPR044147	Domain	Uracil DNA glycosylase family 5
12270	IPR044148	Domain	Succinate-semialdehyde dehydrogenase GabD1-like
12271	IPR044150	Domain	Histone deacetylase 11
12272	IPR044153	Domain	Pae0151-like, PIN domain
12273	IPR044276	Domain	Coiled-coil SMC6 And NSE5 INteracting (CANIN) domain
12274	IPR044307	Domain	Non-structural protein 5, deltacoronavirus
12275	IPR044308	Domain	Non-structural protein 5, gammacoronavirus
12276	IPR044309	Domain	Non-structural protein 5, alphacoronavirus
12277	IPR044311	Domain	Accessory protein N2-like
12278	IPR044313	Domain	Nonstructural protein 14, alphacoronavirus
12279	IPR044314	Domain	NSP11, NendoU domain, arterivirus
12280	IPR044315	Domain	Nonstructural protein 14, betacoronavirus
12281	IPR044316	Domain	Nonstructural protein 14, gammacoronavirus
12282	IPR044317	Domain	Nonstructural protein 14, deltacoronavirus
12283	IPR044320	Domain	NSP11, N-terminal, arterivirus
12284	IPR044322	Domain	Nonstructural protein 15, middle domain, alpha/betacoronavirus
12285	IPR044324	Domain	Nonstructural protein 15, middle domain, deltacoronavirus
12286	IPR044325	Domain	Nonstructural protein 15, middle domain, gammacoronavirus
12287	IPR044326	Domain	NS7b protein, bat coronavirus HKU9-like
12288	IPR044328	Domain	Nonstructural protein 15, N-terminal, gammacoronavirus
12289	IPR044330	Domain	Nonstructural protein 15, N-terminal domain, alpha/beta-coronavirus
12290	IPR044331	Domain	Nonstructural protein 15, N-terminal, deltacoronavirus
12291	IPR044332	Domain	Accessory protein NS7a, deltacoronavirus, HKU30-like
12292	IPR044333	Domain	Accessory protein NS7a, deltacoronavirus, avian coronavirus HKU16-like
12293	IPR044334	Domain	Accessory protein NS7, porcine deltacoronavirus (PDCoV)
12294	IPR044335	Domain	Accessory protein NS6, deltacoronavirus
12295	IPR044336	Domain	SF1 helicase, zinc-binding domain, tornidovirus
12296	IPR044337	Domain	Spike (S) protein S1 subunit, N-terminal domain, MERS-CoV-like
12297	IPR044338	Domain	Spike (S) protein S1 subunit, N-terminal domain, HKU9-like
12298	IPR044339	Domain	Spike (S) protein S1 subunit, N-terminal domain, murine hepatitis virus-like
12299	IPR044340	Domain	Helicase Sen1, 1B domain
12300	IPR044341	Domain	Spike (S) protein S1 subunit, N-terminal domain, SARS-CoV-like
12301	IPR044343	Domain	Nonstructural protein 13, 1B domain, coronavirus
12302	IPR044344	Domain	Nucleocapsid (N) protein, C-terminal domain, coronavirus
12303	IPR044345	Domain	Nucleocapsid (N) protein, N-terminal domain, coronavirus
12304	IPR044347	Domain	RNA-dependent RNA polymerase, coronavirus HKU1-like
12305	IPR044348	Domain	Nonstructural protein 10, 1B domain, arterivirus
12306	IPR044349	Domain	RNA-dependent RNA polymerase, bat coronavirus HKU9-like
12307	IPR044350	Domain	RNA-dependent RNA polymerase, Middle East respiratory syndrome-related coronavirus
12308	IPR044351	Domain	RNA-dependent RNA polymerase, SARS-CoV-like
12309	IPR044352	Domain	Non-structural protein NSP3, SUD-C domain, bat CoV HKU9-like
12310	IPR044353	Domain	NSP3, second ubiquitin-like (Ubl) domain, coronavirus
12311	IPR044354	Domain	RNA-dependent RNA polymerase, deltacoronavirus
12312	IPR044355	Domain	SF1 helicase, uncharacterised linker domain, tornidovirus
12313	IPR044356	Domain	RNA-dependent RNA polymerase, alphacoronavirus
12314	IPR044357	Domain	NSP3, first ubiquitin-like (Ubl) domain, coronavirus
12315	IPR044358	Domain	RNA-dependent RNA polymerase, gammacoronavirus
12316	IPR044364	Domain	Spike (S) protein S1 subunit, receptor-binding domain, HKU5-like
12317	IPR044365	Domain	Non-structural protein 6, deltacoronavirus
12318	IPR044366	Domain	Spike (S) protein S1 subunit, receptor-binding domain, SARS-CoV-2
12319	IPR044367	Domain	Non-structural protein 6, betacoronavirus
12320	IPR044368	Domain	Non-structural protein 6, gammacoronavirus
12321	IPR044369	Domain	Non-structural protein 6, alphacoronavirus
12322	IPR044370	Domain	Spike (S) protein S1 subunit, receptor-binding domain, SARS-CoV
12323	IPR044371	Domain	Non-structural protein 3, X-domain-like
12324	IPR044372	Domain	Spike (S) protein S1 subunit, receptor-binding domain, HCoV-OC43-like
12325	IPR044374	Domain	Non-structural protein 3, SUD-N macrodomain, SARS-CoV
12326	IPR044375	Domain	Spike (S) protein S1 subunit, receptor-binding domain, HKU1-like
12327	IPR044376	Domain	Spike (S) protein S1 subunit, receptor-binding domain, MERS-CoV
12328	IPR044378	Domain	Spike (S) protein S1 subunit, receptor-binding domain, HKU4-like
12329	IPR044380	Domain	Spike (S) protein S1 subunit, receptor-binding domain, HEV
12330	IPR044381	Domain	NSP3, DPUP domain, murine hepatitis virus-like
12331	IPR044382	Domain	NSP3, SUD-C domain, MERS-CoV-like
12332	IPR044383	Domain	Non-structural protein 2, IBV-like
12333	IPR044384	Domain	Non-structural protein 2, MHV-like
12334	IPR044385	Domain	Nonstructural protein 2, HCoV-229E-like
12335	IPR044386	Domain	Non-structural protein 2, bat coronavirus HKU9-like
12336	IPR044388	Domain	Non-structural protein 2, MERS-CoV-like
12337	IPR044389	Domain	Non-structural protein 2, SARS-CoV-like
12338	IPR044395	Domain	SF1 helicase-like, zinc-binding domain, ronidovirus
12339	IPR044396	Domain	SF1 helicase, uncharacterized domain, ronidovirus-like
12340	IPR044397	Domain	NendoU domain, porcine torovirus-like
12341	IPR044398	Domain	Globin-sensor domain
12342	IPR044399	Domain	Myoglobin-like, M family globin domain
12343	IPR044401	Domain	NSP15, NendoU domain, coronavirus
12344	IPR044402	Domain	PRDM8, PR/SET domain
12345	IPR044403	Domain	PRDM10, PR/SET domain
12346	IPR044404	Domain	PRDM4, PR/SET domain
12347	IPR044405	Domain	PRDM11, PR/SET domain
12348	IPR044406	Domain	PRDM12, PR/SET domain
12349	IPR044407	Domain	PRDM13, PR/SET domain
12350	IPR044408	Domain	PRDM14, PR/SET domain
12351	IPR044409	Domain	PRDM15, PR/SET domain
12352	IPR044410	Domain	PRDM16, PR/SET domain
12353	IPR044411	Domain	PRDM3, PR/SET domain
12354	IPR044412	Domain	PRDM17, PR/SET domain
12355	IPR044413	Domain	PRDM1, PR/SET domain
12356	IPR044414	Domain	PRDM2, PR/SET domain
12357	IPR044415	Domain	PRDM5, PR/SET domain
12358	IPR044416	Domain	PRDM6, PR/SET domain
12359	IPR044417	Domain	PRDM7/PRDM9, PR/SET domain
12360	IPR044418	Domain	SMYD1, SET domain
12361	IPR044419	Domain	SMYD2, SET domain
12362	IPR044420	Domain	SMYD3, SET domain
12363	IPR044421	Domain	SMYD4, SET domain
12364	IPR044422	Domain	SMYD5, SET domain
12365	IPR044424	Domain	KMT5B , SET domain
12366	IPR044425	Domain	KMT5C , SET domain
12367	IPR044426	Domain	Suv4-20, SET domain
12368	IPR044427	Domain	LegAS4-like, SET domain
12369	IPR044428	Domain	SETD3, SET domain
12370	IPR044429	Domain	SETD4, SET domain
12371	IPR044430	Domain	SETD6, SET domain
12372	IPR044431	Domain	RBCMT, SET domain
12373	IPR044432	Domain	Set10/Efm1, SET domain
12374	IPR044433	Domain	SETD5, SET domain
12375	IPR044434	Domain	KMT2E, SET domain
12376	IPR044435	Domain	Set3/4, SET domain
12377	IPR044436	Domain	SETD7, SET domain
12378	IPR044437	Domain	SETD2/Set2, SET domain
12379	IPR044438	Domain	EZH1, SET domain
12380	IPR044439	Domain	EZH2, SET domain
12381	IPR044440	Domain	Plant glutamate receptor, periplasmic ligand-binding domain
12382	IPR044441	Domain	Dicer, double-stranded RNA-binding domain
12383	IPR044442	Domain	RNase III, double-stranded RNA binding domain, animal
12384	IPR044443	Domain	Large ribosomal subunit protein mL44, dsRNA binding domain, fungi
12385	IPR044444	Domain	Large ribosomal subunit protein mL44, dsRNA binding domain, metazoa
12386	IPR044445	Domain	DHX9, first double-stranded RNA binding domain
12387	IPR044446	Domain	DHX9, second double-stranded RNA binding domain
12388	IPR044447	Domain	DHX9, DEXH-box helicase domain
12389	IPR044448	Domain	DND1, double-stranded RNA binding domain
12390	IPR044449	Domain	Rnt1/Pac1, double-stranded RNA binding domain, fungi
12391	IPR044450	Domain	AtDRB-like, first double-stranded RNA binding domain, plant
12392	IPR044451	Domain	AtDRB-like, second double-stranded RNA binding domain, plant
12393	IPR044452	Domain	EIF2AK2, first double-stranded RNA binding domain
12394	IPR044453	Domain	EIF2AK2, second double-stranded RNA binding domain
12395	IPR044454	Domain	ADAD2, double-stranded RNA binding domain
12396	IPR044455	Domain	ADAD1, double-stranded RNA binding domain
12397	IPR044456	Domain	ADAR1, first double-stranded RNA binding domain
12398	IPR044457	Domain	ADAR1, third double-stranded RNA binding domain
12399	IPR044458	Domain	ADAR2, first double-stranded RNA binding domain
12400	IPR044459	Domain	ADAR2, second double-stranded RNA binding domain
12401	IPR044460	Domain	ADAR3, first double-stranded RNA binding domain
12402	IPR044461	Domain	A1CF, double-stranded RNA binding domain
12403	IPR044462	Domain	RBM46, double-stranded RNA binding domain
12404	IPR044463	Domain	DUS2, double-stranded RNA binding domain
12405	IPR044464	Domain	Staufen 2, second double-stranded RNA binding domain
12406	IPR044465	Domain	PRKRA, first double-stranded RNA binding domain
12407	IPR044466	Domain	PRKRA, second double-stranded RNA binding domain
12408	IPR044467	Domain	PRKRA, third double-stranded RNA binding domain
12409	IPR044469	Domain	TRBP2 , first double-stranded RNA binding domain
12410	IPR044470	Domain	TRBP2 , second double-stranded RNA binding domain
12411	IPR044471	Domain	TRBP2 , third double-stranded RNA binding domain
12412	IPR044472	Domain	STRBP, first double-stranded RNA binding domain
12413	IPR044473	Domain	Staufen 2, third double-stranded RNA binding domain
12414	IPR044474	Domain	Staufen 2, fourth double-stranded RNA binding domain
12415	IPR044475	Domain	Staufen 1, third double-stranded RNA binding domain
12416	IPR044476	Domain	Staufen 2, first double-stranded RNA binding domain
12417	IPR044492	Domain	P-type ATPase, haloacid dehalogenase domain
12418	IPR044493	Domain	Polynucleotide kinase PNKP, C-terminal phosphatase domain
12419	IPR044505	Domain	Glycogen debranching enzyme GlgX/isoamylase, N-terminal Early set domain
12420	IPR044506	Domain	Dual-specificity phosphatase CDC14, C-terminal
12421	IPR044527	Domain	Nitrate/bicarbonate ABC transporter substrate-binding domain
12422	IPR044528	Domain	Persulfide dioxygenase-like, MBL-fold metallo-hydrolase domain
12423	IPR044541	Domain	FAF1, UBA-like domain
12424	IPR044548	Domain	Uncharacterised protein AF_0060, NTP Pyrophosphohydrolase MazG-like domain
12425	IPR044549	Domain	Transcription factor IBH1-like, bHLH domain
12426	IPR044553	Domain	ANCHR, B-box-type 1 zinc finger domain
12427	IPR044556	Domain	Endonuclease II-like, GIY-YIG domain
12428	IPR044561	Domain	L-threonine ammonia-lyase, ACT domain
12429	IPR044564	Domain	Voltage-gated sodium channel alpha subunit, inactivation gate
12430	IPR044573	Domain	ARIP4, DEXH-box helicase domain
12431	IPR044697	Domain	(S)-ureidoglycine aminohydrolase, C-terminal cupin domain
12432	IPR044698	Domain	Vitamin K epoxide reductase-like VKOR/LOT1
12433	IPR044704	Domain	(S)-ureidoglycine aminohydrolase, N-terminal cupin domain
12434	IPR044721	Domain	Glutamate gated chloride channel, transmembrane domain
12435	IPR044722	Domain	SecA, C-terminal helicase domain
12436	IPR044724	Domain	UBL4A-like, ubiquitin-like domain
12437	IPR044725	Domain	CBS domain-containing protein CBSX3, CBS domain
12438	IPR044726	Domain	ABC transporter C family, six-transmembrane helical domain 2
12439	IPR044727	Domain	Kelch-like protein 42, BTB and C-terminal Kelch domain
12440	IPR044728	Domain	ATP-dependent RNA helicase eIF4A, DEAD-box helicase domain
12441	IPR044729	Domain	CBS domain-containing protein, bacteria
12442	IPR044730	Domain	Ribonuclease H-like domain, plant type
12443	IPR044732	Domain	SMAP1-like, ArfGAP domain
12444	IPR044734	Domain	G protein-coupled receptor 35, 7TM
12445	IPR044736	Domain	Ran-binding protein Vid30/RanBPM/SPLA, SPRY domain
12446	IPR044737	Domain	TopBP1, first BRCT domain
12447	IPR044741	Domain	Non-specific lipid-transfer protein-like
12448	IPR044743	Domain	Ubiquitin-specific-processing protease 48, Ubl domain
12449	IPR044744	Domain	ZNRF4 /RNF13/RNF167, PA domain
12450	IPR044746	Domain	ABC transporter C family, six-transmembrane helical domain 1
12451	IPR044748	Domain	Trm3/ TARBP1, C-terminal
12452	IPR044749	Domain	FANCM, DEAH-box helicase domain
12453	IPR044750	Domain	SRC2/BAP, C2 domain
12454	IPR044751	Domain	Ion transporter-like, CBS domain
12455	IPR044752	Domain	Exonuclease 1-like, PIN-like domain
12456	IPR044753	Domain	HELLS, N-terminal
12457	IPR044754	Domain	Isw1/2, N-terminal
12458	IPR044755	Domain	SMARCA1, N-terminal
12459	IPR044756	Domain	DHX15, DEXH-box helicase domain
12460	IPR044759	Domain	RF2-like transcription factor, bZIP domain
12461	IPR044762	Domain	DHX8/ Prp22, DEXH-box helicase domain
12462	IPR044763	Domain	Ded1/Dbp1, DEAD-box helicase domain
12463	IPR044764	Domain	DDX52/Rok1, DEAD-box helicase domain
12464	IPR044765	Domain	DDX47/Rrp3, DEAD-box helicase domain
12465	IPR044766	Domain	NPSN/SNAP25-like, N-terminal SNARE domain
12466	IPR044767	Domain	Phytochrome A/B/C/D/E-like, histidine-kinase-related domain
12467	IPR044768	Domain	DRIP1/2, RAWUL domain
12468	IPR044769	Domain	1-phosphatidylinositol-3-phosphate 5-kinase, PIPK catalytic domain
12469	IPR044773	Domain	DDX18/Has1, DEAD-box helicase domain
12470	IPR044774	Domain	Suv3, DEXQ-box helicase domain
12471	IPR044822	Domain	Myb/SANT-like DNA-binding domain 4
12472	IPR044854	Domain	Signal transduction protein PmrD
12473	IPR044858	Domain	Stomagen, C-terminal domain
12474	IPR044861	Domain	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
12475	IPR044862	Domain	Prolyl 4-hydroxylase alpha subunit, Fe(2+) 2OG dioxygenase domain
12476	IPR044863	Domain	Nidovirus RdRp-associated nucleotidyl transferase (NiRAN) domain
12477	IPR044864	Domain	Non-structural protein NSP3, SUD-N (Mac2) domain, betacoronavirus
12478	IPR044865	Domain	MRH domain
12479	IPR044866	Domain	HNF-1, dimerization domain
12480	IPR044867	Domain	DEUBAD domain
12481	IPR044868	Domain	Rpn13/ADRM1, Pru domain
12482	IPR044869	Domain	HNF-1, POU-specific (POUs) atypical domain
12483	IPR044870	Domain	Bacterial microcompartment (BMC) circularly permuted domain
12484	IPR044871	Domain	Structural accessory protein ORF7a, SARS-CoV-like, X4e domain
12485	IPR044872	Domain	CcmK/CsoS1, bacterial microcompartment domain
12486	IPR044873	Domain	Spike glycoprotein S2, coronavirus, heptad repeat 1
12487	IPR044874	Domain	Spike glycoprotein S2, coronavirus, heptad repeat 2
12488	IPR044927	Domain	Type VII secretion system protein EssD-like
12489	IPR045004	Domain	Enoyl-CoA hydratase/isomerase domain
12490	IPR045063	Domain	Dynamin, N-terminal
12491	IPR045067	Domain	Wee1-like protein kinase, catalytic domain
12492	IPR045074	Domain	Glutathione S-transferases Tau, C-terminal alpha helical domain, plant
12493	IPR045080	Domain	XRCC1, first (central) BRCT domain
12494	IPR045085	Domain	DNA polymerase III, subunit gamma/tau, helical lid domain
12495	IPR045100	Domain	TUTase nucleotidyltransferase domain
12496	IPR045101	Domain	PTEN, phosphatase domain
12497	IPR045102	Domain	TPTE, protein tyrosine phosphatase-like catalytic domain
12498	IPR045135	Domain	26S proteasome regulatory subunit Rpn7, N-terminal
12499	IPR045155	Domain	Beta-lactamase class A, catalytic domain
12500	IPR045157	Domain	CagA, N-terminal
12501	IPR045172	Domain	Tubulin-folding cofactor B, ubiquitin-like domain
12502	IPR045195	Domain	LOG2-like, modified RING finger, C3HC5-type
12503	IPR045202	Domain	CHIP , U-box domain
12504	IPR045204	Domain	Laforin-like, dual specificity phosphatase domain
12505	IPR045207	Domain	NUP50, Ran-binding domain
12506	IPR045210	Domain	PUB protein, U-box domain, plant
12507	IPR045213	Domain	Malic enzyme, NAD-binding domain, bacterial type
12508	IPR045217	Domain	Patatin-like phospholipase domain containing protein 8-like
12509	IPR045233	Domain	Mannose-1-phosphate guanyltransferase, N-terminal domain
12510	IPR045236	Domain	Reverse rubrerythrin, di-iron-binding domain
12511	IPR045239	Domain	Transcription factor bHLH95-like, basic helix-loop-helix domain
12512	IPR045246	Domain	Argonaute-like, PIWI domain
12513	IPR045252	Domain	Lysophosphatidylcholine acyltransferase LPCAT1-like
12514	IPR045253	Domain	Vacuolar protein sorting-associated protein 4, MIT domain
12515	IPR045254	Domain	Nit1/2, carbon-nitrogen hydrolase domain
12516	IPR045256	Domain	Ran-specific GTPase-activating protein 1, Ran-binding domain
12517	IPR045264	Domain	SPXM, SPX domain
12518	IPR045265	Domain	AIR12, DOMON domain
12519	IPR045266	Domain	Copper-dependent monooxygenases, DOMON domain
12520	IPR045267	Domain	Cyclin-dependent kinase 11/PITSLRE, catalytic domain
12521	IPR045270	Domain	Serine/Threonine Kinase AGC, catalytic domain
12522	IPR045291	Domain	LYRM9, LYR domain
12523	IPR045292	Domain	NDUFB9, LYR domain
12524	IPR045293	Domain	LYRM2, LYR domain
12525	IPR045294	Domain	LYRM1, LYR domain
12526	IPR045295	Domain	SDHAF1, LYR domain
12527	IPR045296	Domain	ETFRF1, LYR domain
12528	IPR045297	Domain	LYRM4, LYR domain
12529	IPR045298	Domain	LYRM7, LYR domain
12530	IPR045299	Domain	NDUFA6, LYR domain
12531	IPR045300	Domain	MIEF1-MP, LYR domain
12532	IPR045302	Domain	NHL2, NHL repeat domain
12533	IPR045303	Domain	HMGB9-like, ARID/BRIGHT DNA binding domain
12534	IPR045304	Domain	Serine acetyltransferase, LbH domain
12535	IPR045305	Domain	PABP, RNA recognition motif 2
12536	IPR045307	Domain	ADCK1-like domain
12537	IPR045308	Domain	UbiB domain, bacteria
12538	IPR045312	Domain	Phenylcoumaran benzylic ether reductase-like
12539	IPR045314	Domain	G-box binding factor 1-like, bZIP domain, plant
12540	IPR045317	Domain	E3 ubiquitin-protein ligase RGLG1/2, RING finger
12541	IPR045321	Domain	Chitinase Cts1-like
12542	IPR045326	Domain	Autophagy protein ATG17-like domain
12543	IPR045331	Domain	MITD1, N-terminal domain
12544	IPR045332	Domain	ARMET, N-terminal
12545	IPR045336	Domain	MmgE/PrpD, N-terminal
12546	IPR045337	Domain	MmgE/PrpD, C-terminal
12547	IPR045338	Domain	Domain of unknown function DUF6535
12548	IPR045339	Domain	Domain of unknown function DUF6534
12549	IPR045340	Domain	Domain of unknown function DUF6533
12550	IPR045341	Domain	Domain of unknown function DUF6532
12551	IPR045343	Domain	VpsR domain
12552	IPR045344	Domain	C-JID domain
12553	IPR045345	Domain	Retroviral nucleocapsid Gag protein p24, C-terminal domain
12554	IPR045351	Domain	Domain of unknown function DUF6531
12555	IPR045353	Domain	LAIKA domain
12556	IPR045354	Domain	BURAN domain
12557	IPR045355	Domain	Poly(A) polymerase catalytic subunit
12558	IPR045357	Domain	Aminopeptidase N-like , N-terminal domain
12559	IPR045358	Domain	Ty3 transposon capsid-like protein
12560	IPR045360	Domain	Domain of unknown function DUF5904
12561	IPR045361	Domain	Contractile injection system tube protein, N-terminal domain
12562	IPR045363	Domain	Ceramide kinase, C-terminal domain
12563	IPR045371	Domain	ADAMTS/ADAMTS-like, cysteine-rich domain 3
12564	IPR045373	Domain	Domain of unknown function DUF5889
12565	IPR045374	Domain	Cas5fv helical domain
12566	IPR045375	Domain	Putative radical SAM, N-terminal
12567	IPR045376	Domain	Glycosyltransferase Maf, N-terminal
12568	IPR045377	Domain	Flagellin glycosyltransferase Maf, helical bundle domain
12569	IPR045378	Domain	Apolipoprotein N-acyltransferase, N-terminal
12570	IPR045379	Domain	Crinkler effector protein, N-terminal
12571	IPR045380	Domain	L,D-transpeptidase, scaffold domain
12572	IPR045381	Domain	Brassinosteroid receptor BRI1, island domain
